0.3 0.000147073 0.000005148
0.4 0.000216168 0.000007566
0.5 0.000275459 0.000009641
0.6 0.000325906 0.000011407
0.7 0.000367437 0.000012860
0.8 0.000442922 0.000015502
0.9 0.000483088 0.000016908
1 0.000556582 0.000019480
