25.99 91.09 0.5
22.33 89.26 0.5
19.13 86.57 0.5
16.1 83.64 0.5
13.13 79.18 0.5
10.21 71.63 0.5
8.11 63.18 0.5
6.09 52.13 0.5
4.08 37.99 0.5
2.13 21.81 0.5
1.01 11.78 0.5
0.59 7.84 0.5
-0.53 -2.45 0.5
-1.0 -1.8 0.5
-2.14 -12.12 0.5
-4.06 -28.07 0.5
-5.99 -41.78 0.5
-8.12 -53.6 0.5
-10.08 -61.55 0.5
-13.05 -69.27 0.5
-16.11 -73.64 0.5
-19.22 -76.41 0.5
-22.09 -78.55 0.5
-24.99 -80.43 0.5
