24.98 133.15 0.5
22.06 137.63 0.5
19.06 136.34 0.5
16.07 132.22 0.5
13.08 123.39 0.5
10.02 108.22 0.5
8.07 94.31 0.5
6.12 76.54 0.5
4.01 52.16 0.5
2.08 26.08 0.5
1.04 1.6 0.5
0.62 5.02 0.5
-0.56 -9.59 0.5
-1.03 2.64 0.5
-2.08 -12.84 0.5
-4.09 -40.04 0.5
-5.99 -62.88 0.5
-8.09 -82.82 0.5
-10.16 -97.93 0.5
-13.0 -112.31 0.5
-15.12 -119.1 0.5
-17.04 -123.46 0.5
-21.03 -125.87 0.5
-24.99 -121.94 0.5
