24.99 36.15 0.5
22.14 34.81 0.5
19.01 33.57 0.5
16.02 32.3 0.5
13.13 30.84 0.5
10.13 28.24 0.5
8.11 25.39 0.5
6.0 21.15 0.5
4.1 16.05 0.5
2.06 9.37 0.5
1.07 5.78 0.5
0.54 3.81 0.5
-0.52 -0.21 0.5
-1.03 -1.66 0.5
-2.08 -5.39 0.5
-4.09 -11.86 0.5
-6.08 -16.96 0.5
-8.11 -20.82 0.5
-10.12 -23.49 0.5
-13.22 -25.81 0.5
-16.1 -27.02 0.5
-19.22 -28.09 0.5
-22.11 -29.08 0.5
-24.99 -30.07 0.5
